,time,frame_id,msg_name,signals
248,1633,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
249,1640,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
250,1642,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
251,1650,705,ENG1S01,"[['EACCP', 0.0, '%']]"
252,1652,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
253,1662,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
254,1672,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
255,1682,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
256,1683,705,ENG1S01,"[['EACCP', 0.0, '%']]"
257,1688,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
258,1692,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
259,1702,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
260,1712,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
261,1714,705,ENG1S01,"[['EACCP', 0.0, '%']]"
262,1722,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
263,1732,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -10.5, 'deg']]"
264,1736,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
265,1742,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -10.5, 'deg']]"
266,1746,705,ENG1S01,"[['EACCP', 0.0, '%']]"
267,1752,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -9.0, 'deg']]"
268,1762,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -9.0, 'deg']]"
269,1772,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
270,1777,705,ENG1S01,"[['EACCP', 0.0, '%']]"
271,1782,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
272,1785,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
273,1792,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
274,1802,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
275,1809,705,ENG1S01,"[['EACCP', 0.0, '%']]"
276,1812,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -3.0, 'deg']]"
277,1822,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -1.5, 'deg']]"
278,1832,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 0.0, 'deg']]"
279,1833,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
280,1841,705,ENG1S01,"[['EACCP', 0.0, '%']]"
281,1842,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
282,1852,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
283,1862,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
284,1872,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
285,1873,705,ENG1S01,"[['EACCP', 0.0, '%']]"
286,1881,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
287,1882,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
288,1892,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
289,1902,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
290,1904,705,ENG1S01,"[['EACCP', 0.0, '%']]"
291,1913,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
292,1922,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
293,1929,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
294,1932,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
295,1936,705,ENG1S01,"[['EACCP', 0.0, '%']]"
296,1942,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
297,1952,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
298,1962,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
299,1968,705,ENG1S01,"[['EACCP', 0.0, '%']]"
300,1972,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
301,1977,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
302,1982,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
303,1992,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
304,2000,705,ENG1S01,"[['EACCP', 0.0, '%']]"
305,2002,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
306,2012,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
307,2022,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 16.5, 'deg']]"
308,2025,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
309,2031,705,ENG1S01,"[['EACCP', 0.0, '%']]"
310,2032,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 16.5, 'deg']]"
311,2042,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 16.5, 'deg']]"
312,2052,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 18.0, 'deg']]"
313,2062,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 18.0, 'deg']]"
314,2063,705,ENG1S01,"[['EACCP', 0.0, '%']]"
315,2073,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 18.0, 'deg']]"
316,2073,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
317,2082,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
318,2092,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
319,2095,705,ENG1S01,"[['EACCP', 0.0, '%']]"
320,2102,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
321,2113,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
322,2121,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
323,2122,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
324,2127,705,ENG1S01,"[['EACCP', 0.0, '%']]"
325,2132,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
326,2142,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
327,2152,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
328,2158,705,ENG1S01,"[['EACCP', 0.0, '%']]"
329,2162,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
330,2170,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
331,2172,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
332,2182,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
333,2190,705,ENG1S01,"[['EACCP', 0.0, '%']]"
334,2193,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
335,2202,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
336,2212,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
337,2218,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
338,2222,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
339,2223,705,ENG1S01,"[['EACCP', 0.0, '%']]"
340,2233,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
341,2242,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
342,2253,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
343,2254,705,ENG1S01,"[['EACCP', 0.0, '%']]"
344,2262,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
345,2266,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
346,2273,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
347,2282,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 18.0, 'deg']]"
348,2285,705,ENG1S01,"[['EACCP', 0.0, '%']]"
349,2292,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 18.0, 'deg']]"
350,2302,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 16.5, 'deg']]"
351,2312,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 16.5, 'deg']]"
352,2314,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
353,2317,705,ENG1S01,"[['EACCP', 0.0, '%']]"
354,2323,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 16.5, 'deg']]"
355,2332,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
356,2342,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
357,2349,705,ENG1S01,"[['EACCP', 0.0, '%']]"
358,2352,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
359,2362,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
360,2363,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
361,2372,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
362,2380,705,ENG1S01,"[['EACCP', 0.0, '%']]"
363,2382,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
364,2393,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
365,2402,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
366,2410,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
367,2412,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
368,2413,705,ENG1S01,"[['EACCP', 0.0, '%']]"
369,2422,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
370,2433,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
371,2442,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
372,2444,705,ENG1S01,"[['EACCP', 0.0, '%']]"
373,2453,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
374,2458,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
375,2462,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
376,2473,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
377,2476,705,ENG1S01,"[['EACCP', 0.0, '%']]"
378,2482,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
379,2492,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
380,2502,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
381,2506,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
382,2507,705,ENG1S01,"[['EACCP', 0.0, '%']]"
383,2513,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
384,2522,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
385,2532,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
386,2539,705,ENG1S01,"[['EACCP', 0.0, '%']]"
387,2543,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
388,2553,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
389,2555,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
390,2562,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
391,2571,705,ENG1S01,"[['EACCP', 0.0, '%']]"
392,2573,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
393,2582,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
394,2593,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
395,2603,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
396,2603,705,ENG1S01,"[['EACCP', 0.0, '%']]"
397,2603,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
398,2613,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
399,2622,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
400,2633,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
401,2635,705,ENG1S01,"[['EACCP', 0.0, '%']]"
402,2643,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
403,2651,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
404,2652,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
405,2662,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
406,2666,705,ENG1S01,"[['EACCP', 0.0, '%']]"
407,2673,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
408,2683,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
409,2693,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
410,2698,705,ENG1S01,"[['EACCP', 0.0, '%']]"
411,2699,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
412,2703,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
413,2713,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
414,2722,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
415,2730,705,ENG1S01,"[['EACCP', 0.0, '%']]"
416,2733,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
417,2743,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
418,2747,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
419,2753,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
420,2763,705,ENG1S01,"[['EACCP', 0.0, '%']]"
421,2763,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
422,2773,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
423,2783,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
424,2793,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
425,2793,705,ENG1S01,"[['EACCP', 0.0, '%']]"
426,2795,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
427,2803,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
428,2813,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
429,2823,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
430,2825,705,ENG1S01,"[['EACCP', 0.0, '%']]"
431,2833,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
432,2842,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
433,2843,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
434,2853,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
435,2857,705,ENG1S01,"[['EACCP', 0.0, '%']]"
436,2863,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
437,2873,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
438,2883,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
439,2888,705,ENG1S01,"[['EACCP', 0.0, '%']]"
440,2893,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
441,2893,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
442,2903,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
443,2913,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
444,2920,705,ENG1S01,"[['EACCP', 0.0, '%']]"
445,2923,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
446,2933,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
447,2940,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
448,2943,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
449,2952,705,ENG1S01,"[['EACCP', 0.0, '%']]"
450,2953,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
451,2963,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
452,2973,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
453,2982,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
454,2984,705,ENG1S01,"[['EACCP', 0.0, '%']]"
455,2988,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
456,2993,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
457,3002,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
458,3013,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
459,3015,705,ENG1S01,"[['EACCP', 0.0, '%']]"
460,3023,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
461,3032,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
462,3036,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
463,3042,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
464,3047,705,ENG1S01,"[['EACCP', 0.0, '%']]"
465,3053,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
466,3062,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
467,3072,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
468,3079,705,ENG1S01,"[['EACCP', 0.0, '%']]"
469,3082,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
470,3084,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
471,3092,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
472,3102,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
473,3111,705,ENG1S01,"[['EACCP', 0.0, '%']]"
474,3113,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
475,3123,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
476,3132,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
477,3133,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
478,3142,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
479,3143,705,ENG1S01,"[['EACCP', 0.0, '%']]"
480,3152,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
481,3162,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
482,3173,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
483,3174,705,ENG1S01,"[['EACCP', 0.0, '%']]"
484,3180,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
485,3182,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
486,3192,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
487,3202,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
488,3206,705,ENG1S01,"[['EACCP', 0.0, '%']]"
489,3213,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
490,3222,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
491,3228,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 0.0, 'km/h']]"
492,3233,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
493,3238,705,ENG1S01,"[['EACCP', 0.0, '%']]"
494,3242,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
